tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
33061,41397,IPN0043503,Logie,Logie,0,LOC,Morayshire,Moray,Grampian,Moray,Scotland,,,Forres,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3012300850938.0,301230.0,850938.0,NJ0150,57.537739,-3.651471,Scottish Gaelic,"Logie derives from Scottish Gaelic 'lagaidh' meaning 'hollow place' or 'low-lying place'. This is a very common place name element in Scotland, particularly in eastern Scotland. The name reflects topographical features and is frequently found in areas of historical Gaelic influence.",High
51310,64224,IPN0067454,Stoneykirk,Stoneykirk,0,LOC,Wigtownshire,Wigtown,Dumfries and Galloway,Wigtown,Scotland,,,Rhins,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000013,Dumfries and Galloway,S15000001,Scotland,S23000009,Scotland,2089100553141.0,208910.0,553141.0,NX0853,54.83654,-4.977032,Scots,"Stoneykirk combines the Scots adjective 'stoney' with 'kirk' (church), where 'kirk' is the distinctive Scots form rather than English 'church'. The name likely describes a stone church or a church in a stoney area. The spelling '-ey' rather than '-y' is characteristic of Scots orthography.",High
13152,16699,IPN0017542,Cottown,Cottown,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Garioch,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3770460815316.0,377046.0,815316.0,NJ7715,57.227981,-2.381819,Scots,"Cottown is a compound of Scots 'cot' (meaning cottage or small house) + 'town'. This is a common Scots formation for settlements, describing a collection of cottages or small dwellings. The spelling 'cot' rather than 'coat' is characteristic of Scots rather than English.",High
16440,20684,IPN0021742,Dundyvan,Dundyvan,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2728910664279.0,272891.0,664279.0,NS7264,55.854893,-4.032111,Scottish Gaelic,"Dundyvan contains the Gaelic element 'dun' meaning fort or hillfort, a very common prefix in Scottish place names. The second element 'dyvan' likely derives from Gaelic 'dubh' (black/dark) with a diminutive suffix. This follows typical Gaelic naming patterns for fortified sites.",High
45981,57199,IPN0060045,Roseburn,Roseburn,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3227920672874.0,322792.0,672874.0,NT2272,55.942681,-3.237693,English,"Roseburn is a straightforward English compound of 'rose' + 'burn' (stream). While 'burn' is common in both Scots and English place names in Scotland, the combination with 'rose' (likely referring to the flower or the color) and the transparent meaning suggests this is a relatively recent English formation.",High
14120,17865,IPN0018750,Crovie,Crovie,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Banff,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3808000865417.0,380800.0,865417.0,NJ8065,57.678183,-2.323598,Norse,"Crovie likely derives from Old Norse 'krú-vík' meaning 'cattle bay' or 'enclosure bay'. The '-vie' element is a common Norse suffix variation of 'vik' (bay) found in Scottish coastal settlements, particularly in northeast Scotland where Norse influence was strong.",Medium
49328,61579,IPN0064646,Southgyle,South Gyle,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3184340671938.0,318434.0,671938.0,NT1871,55.933552,-3.307161,Scots,"Southgyle combines the Scots/English directional term 'South' with 'gyle', from Middle Scots 'geil/gyll' meaning 'ravine' or 'narrow valley'. The compound formation and spelling pattern is characteristic of Scots toponymy, particularly around Edinburgh where this name is found.",High
51528,64558,IPN0067808,Strathore,Strathore,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Kirkcaldy,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000036,Glenrothes,S15000001,Scotland,S23000009,Scotland,3262910697162.0,326291.0,697162.0,NT2697,56.161399,-3.18838,Scottish Gaelic,"Strathore contains the common Gaelic element 'strath-' (from 'srath' meaning broad valley), a very frequent prefix in Scottish place names. The second element '-ore' likely derives from Gaelic 'odhar' meaning 'dun-colored' or 'pale', describing the landscape characteristics of the valley.",High
1427,1878,IPN0001998,Arnage,Arnage,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Ellon,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3955930838859.0,395593.0,838859.0,NJ9538,57.44002,-2.075067,Norse,"Arnage likely derives from Old Norse elements 'arn' (eagle) + 'haug' (hill/mound), meaning 'eagle's hill'. The '-age' ending is a corrupted form of Norse 'haug'. This pattern is common in areas of Norse settlement in Scotland, particularly in the northeast.",Medium
8113,59896,IPN0062882,Shielfoot,Bun Abhainn Seileach,0,LOC,Argyllshire,Argyll,Highland,Inverness,Scotland,,,Ardnamurchan,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1664530770095.0,166453.0,770095.0,NM6670,56.763714,-5.822965,Scots,Shielfoot is a compound of Scots 'shiel' (shepherd's hut/temporary shelter) and 'foot' (bottom of hill/valley). This is a typical Scots formation describing a settlement location. The term 'shiel' is particularly common in Scottish hill farming contexts.,High
38946,48574,IPN0051002,Newtonofbalcormo,Newton of Balcormo,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,St Andrews,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000049,North East Fife,S15000001,Scotland,S23000009,Scotland,3518710704755.0,351871.0,704755.0,NO5104,56.232886,-2.77795,Scots,"Newtonofbalcormo combines English/Scots 'newton' (new settlement) with 'balcormo', which though containing Gaelic 'bal-' (farm/settlement), shows Scots grammatical construction with 'of'. The compound formation is typical of later medieval Scots naming patterns, particularly in the Lowlands.",High
29694,37325,IPN0039229,Kirktownoffetteresso,Kirktown of Fetteresso,0,LOC,Kincardineshire,Kincardine,Grampian,Kincardineshire,Scotland,,,Stonehaven,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000058,West Aberdeenshire and Kincardine,S15000001,Scotland,S23000009,Scotland,3853940785770.0,385394.0,785770.0,NO8585,56.962914,-2.241824,Scots,"Kirktownoffetteresso is a compound name: 'Kirk' (church) + 'town' + 'of' + 'Fetteresso'. 'Kirk' is distinctly Scots (from Norse 'kirkja'), while 'Fetteresso' likely derives from Pictish elements. The structure 'kirktown of' is a very common Scots formation for ecclesiastical settlements.",High
2554,3356,IPN0003534,Banff,Banff,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Banff,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3688720864017.0,368872.0,864017.0,NJ6864,57.664938,-2.523407,Scottish Gaelic,"Banff likely derives from Scottish Gaelic 'banbh' meaning piglet/land worked by pigs, or possibly from a Pictish word related to 'bean' (hill). The modern spelling shows Scots influence, but the core etymology appears to be Gaelic/Pictish. The location on Scotland's northeast coast suggests possible mixed linguistic influences.",Medium
16201,20400,IPN0021433,Drumchork,Drumchork,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1875290888530.0,187529.0,888530.0,NG8788,57.835654,-5.580747,Scottish Gaelic,Drumchork clearly contains the Gaelic elements 'druim' (ridge) and 'corc/corca' (oats/grain). The 'drum-' prefix is extremely common in Scottish Gaelic place names and typically refers to a ridge or elevated ground. The structure and elements are unmistakably Gaelic.,High
16559,20854,IPN0021922,Dunsyre,Dunsyre,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Third,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3073100648151.0,307310.0,648151.0,NT0748,55.717885,-3.477031,Scottish Gaelic,"Dunsyre comes from Gaelic 'dun' (fort) combined with a second element possibly from 'saor' (carpenter/freeman). The 'dun' prefix is a very common Gaelic toponymic element referring to a fortified settlement or hill fort, which were widespread in Scotland.",High
37121,46355,IPN0048683,Morningside,Morningside,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Seventh,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2830950655327.0,283095.0,655327.0,NS8355,55.777087,-3.865355,Scots,"Morningside is a straightforward Scots/English compound of 'morning' and 'side', likely referring to the eastern slope of a hill that catches the morning sun. This naming pattern is typical of later Scots settlement names, particularly in urban areas like Edinburgh where this naming convention was common.",High
28995,36310,IPN0038147,Kilbeg,Kilbeg,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1648200805967.0,164820.0,805967.0,NG6405,57.084407,-5.882921,Scottish Gaelic,"Kilbeg combines two clear Gaelic elements: 'cill' (church) and 'beag' (small). The 'kil-' prefix is an anglicized form of 'cill', extremely common in Scottish place names indicating an early Christian site, while 'beg' is a very common Gaelic suffix meaning 'small' or 'little'.",High
27440,34312,IPN0036050,Houlland,Houlland,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Dunrossness,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4427901124360.0,442790.0,1124360.0,HU4224,60.001869,-1.234617,Norse,"Houlland is a typical Norse place name formation. It combines 'houl' (from Old Norse 'hóll' meaning hill) with 'land', a common Norse settlement suffix. This pattern is especially common in Shetland and Orkney where Norse influence was strongest.",High
4588,5913,IPN0006218,Bishopbriggs,Bishopbriggs,0,LOC,Lanarkshire,Lanark,Strathclyde,Dunbartonshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000045,East Dunbartonshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000018,East Dunbartonshire,S15000001,Scotland,S23000009,Scotland,2610110670161.0,261011.0,670161.0,NS6170,55.904422,-4.224757,Scots,"Bishopbriggs combines two Scots elements: 'Bishop' (referring to church lands) and 'briggs' (Scots plural form of 'bridge'). The '-briggs' element is a classic Scots form, derived from Old English 'brycg' but showing characteristic Scots phonological development.",High
36467,45562,IPN0047853,Milnafua,Milnafua,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Invergordon,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2673380870084.0,267338.0,870084.0,NH6770,57.700913,-4.227665,Scottish Gaelic,"Milnafua appears to be from Gaelic elements, likely 'muileann' (mill) combined with 'fuar' (cold), though slightly altered. The 'na' element is likely the Gaelic genitive article. The phonetic structure and elements are consistent with Highland Gaelic toponymy.",Medium
56398,70453,IPN0073906,Uppergledfield,Upper Gledfield,0,LOC,Ross-shire,Ross and Cromarty,Highland,Sutherland,Scotland,,,Tain,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2577010890456.0,257701.0,890456.0,NH5790,57.880788,-4.401332,Scots,"Uppergledfield appears to be a compound of Scots elements: 'upper' (directional), 'gled' (Scots word for kite/hawk), and 'field'. The structure suggests a Scots formation, though without historical context, confidence is low.",Low
28628,35816,IPN0037634,Keith,Keith,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3430650850692.0,343065.0,850692.0,NJ4350,57.542735,-2.95277,Scottish Gaelic,"Keith derives from the Gaelic 'coille' or 'ceith' meaning 'wood' or 'forest'. This is a well-documented etymology, and the town's location in Moray has strong Gaelic historical connections. The modern form shows typical Anglicization of Gaelic phonemes.",High
49380,61674,IPN0064768,Southlochboisdale,South Lochboisdale,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,South Uist,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,766220817888.0,76622.0,817888.0,NF7617,57.137599,-7.347666,Scottish Gaelic,"Southlochboisdale combines English 'South' with Gaelic elements: 'loch' (lake) and 'boisdale' (likely from a personal name). Located in the Western Isles, this is clearly a Gaelic name with English prefix, reflecting the strong Gaelic heritage of the area.",High
11959,15238,IPN0016015,Coast,Coast,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1820990886588.0,182099.0,886588.0,NG8286,57.815634,-5.670232,English,"The term 'Coast' is a straightforward English topographical descriptor. While it appears in Scots as 'coost', the standard English spelling suggests this is likely a relatively modern naming convention used to describe a coastal location, rather than having Celtic or Norse origins.",High
2307,3050,IPN0003219,Baillieston,Baillieston,0,LOC,Lanarkshire,Lanark,Strathclyde,City of Glasgow,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000030,Glasgow East,S15000001,Scotland,S23000009,Scotland,2677930663726.0,267793.0,663726.0,NS6763,55.848557,-4.113219,Scottish Gaelic,"Baillieston contains the Gaelic element 'baile' meaning 'town' or 'settlement', a very common prefix in Scottish place names. The suffix '-ton' is a later English/Scots addition meaning 'town', making this a hybrid name. The name likely derives from 'Baile' + personal name + 'ton', showing the linguistic layering common in Scottish toponymy.",High
30765,38576,IPN0040524,Leachcan,Leacainn,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,Harris,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1137700901225.0,113770.0,901225.0,NB1301,57.9082,-6.83407,Scottish Gaelic,"Leachcan appears to derive from Gaelic elements, possibly 'leac' meaning 'flagstone' or 'slab' with a diminutive or descriptive suffix. The second element might be related to 'ceann' meaning 'head' or 'end'. However, without more geographic context and historical forms, the exact etymology requires some caution.",Medium
13002,16494,IPN0017325,Corsehill,Corsehill,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Aberdeen,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3906090814901.0,390609.0,814901.0,NJ9014,57.224735,-2.157169,Scots,Corsehill combines two Scots elements: 'corse' (from Old Scots 'cors' meaning cross or crossroads) and 'hill'. The 'corse' element is commonly found in Scottish place names indicating either a crossing point or a market cross location. The compound formation is typical of Scots toponymic patterns.,High
54795,68647,IPN0072059,Trabboch,Trabboch,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Cumnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2439450621634.0,243945.0,621634.0,NS4321,55.463585,-4.469833,Scottish Gaelic,"Trabboch likely derives from Scottish Gaelic elements, possibly from 'treabh' (cultivate/farm) with a modifying element. The '-och' ending is characteristic of Gaelic formations in Scottish toponymy, though the exact etymology is somewhat obscure. The location in Ayrshire supports a Gaelic origin as this area had significant Gaelic influence.",Medium
12197,15510,IPN0016296,Colaboll,Colaboll,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,"Golspie, Rogart and Lairg",LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2563480910128.0,256348.0,910128.0,NC5610,58.056885,-4.436081,Norse,"Colaboll shows clear Norse influence with the '-boll' element, which comes from Old Norse 'ból' meaning farm or settlement. This is a common Norse toponymic element found particularly in northern Scotland. The first element 'Cola-' might be from a personal name or descriptive term. The compound structure is typical of Norse place name formation in Scotland.",High
30033,37699,IPN0039617,Lacasaidh,Lacasaidh,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1328950921789.0,132895.0,921789.0,NB3221,58.104185,-6.53566,Scottish Gaelic,"Lacasaidh shows clear Gaelic orthography with the '-aidh' suffix common in Gaelic place names. The structure suggests it may derive from 'lach' (lake/inlet) with a descriptive suffix, following typical Gaelic toponymic patterns.",High
9318,37676,IPN0039594,Kyleoflochalsh,Caol Loch Aillse,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,South West,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1763460827264.0,176346.0,827264.0,NG7627,57.281059,-5.712289,Scottish Gaelic,Kyle of Lochalsh combines 'kyle' (from Gaelic 'caol' meaning narrow strait) and 'lochalsh' (from Gaelic 'loch' meaning lake/inlet and possibly 'ailse' meaning rock/cliff). The English 'of' was inserted later but the core elements are clearly Gaelic.,High
14412,18241,IPN0019149,Cumlewick,Cumlewick,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Dunrossness,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4425081122997.0,442508.0,1122997.0,HU4222,59.989661,-1.239953,Norse,"Cumlewick contains the distinctive Norse suffix '-wick' (from 'vík' meaning bay or creek). This is very common in coastal Scottish place names, especially in areas with strong Norse settlement history. The 'Cumle-' element might be from Old Norse personal name or descriptive prefix.",High
29487,37028,IPN0038903,Kintessack,Kintessack,0,LOC,Morayshire,Moray,Grampian,Moray,Scotland,,,Forres,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3002530860446.0,300253.0,860446.0,NJ0060,57.622892,-3.671695,Scottish Gaelic,"Kintessack appears to combine Gaelic 'ceann/kinn' (head/end) with a possible second element 'teasach' (warm/hot). The 'Kin-' prefix is very common in Scottish Gaelic place names, though the second element's etymology is less certain.",Medium
50008,110076,IPN0118202,Stdavids,St David's,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Central,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,2948070720065.0,294807.0,720065.0,NN9420,56.361162,-3.704205,English,"Stdavids is clearly derived from 'St. David's', following the naming pattern of religious settlements named after saints. This is a straightforward English ecclesiastical place name, though likely missing its apostrophe in this rendering.",High
49305,61523,IPN0064585,Southfeorline,South Feorline,0,LOC,Buteshire,Bute,Strathclyde,Ayrshire and Arran,Scotland,,,Arran,LD,Strathclyde,DIST,S12000021,North Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000048,North Ayrshire and Arran,S15000001,Scotland,S23000009,Scotland,1901870628055.0,190187.0,628055.0,NR9028,55.501089,-5.323555,Scots,Southfeorline appears to be a compound containing 'South' (direction) and possibly a variant of 'feuarland' or 'ferling' (a measurement of land in Scots). The spelling suggests Scots language influence rather than standard English or Gaelic origins.,Medium
46429,57791,IPN0060659,Rumblingbridge,Rumbling Bridge,0,LOC,Perthshire,Kinross,Tayside,Perth and Kinross,Scotland,,,Fossoway,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3018230699236.0,301823.0,699236.0,NT0199,56.175611,-3.582952,Scots,"Rumblingbridge is a compound of Scots/English elements 'rumbling' (descriptive of sound) + 'bridge'. The name likely refers to the sound of water under a bridge, typical of Scots descriptive toponyms. The structure is characteristic of Scots place-naming patterns using present participles.",High
13270,16833,IPN0017692,Cowbog,Cowbog,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Deer,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3846490855455.0,384649.0,855455.0,NJ8455,57.588851,-2.258426,Scots,"Cowbog combines two Scots/English elements: 'cow' (from Old English 'cu') + 'bog' (a marshy area, common in Scots). This type of descriptive compound naming is typical of Scots toponymy, likely describing a wet area used for cattle grazing.",High
51519,64541,IPN0067787,Strathcanaird,Strathcanaird,0,LOC,Cromartyshire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Lochbroom,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2150100901896.0,215010.0,901896.0,NC1501,57.967741,-5.129089,Scottish Gaelic,"Strathcanaird contains the Gaelic element 'strath-' (broad valley) + 'canaird' (likely from Gaelic 'canach' meaning cotton grass or a personal name). The 'strath-' prefix is one of the most distinctive markers of Gaelic toponymy in Scotland, particularly common in Highland areas.",High
6127,7855,IPN0008244,Bracobrae,Bracobrae,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3508610853405.0,350861.0,853405.0,NJ5053,57.568018,-2.823103,Scots,"Bracobrae appears to be a Scots compound: 'braco' likely from Scots 'brac' (meaning slope or hillside) + 'brae' (hillside). The doubling of hill-related elements is common in Scots toponymy, emphasizing the geographical feature. The '-o-' connecting element is typical of Scots place name formation.",Medium
26232,32827,IPN0034522,Hillofforss,Hill of Forss,0,LOC,Caithness,Caithness,Highland,Caithness,Scotland,,,Western,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,3080470967515.0,308047.0,967515.0,ND0867,58.585849,-3.583326,Norse,"Hillofforss shows clear Norse influence in the element 'fors/forss' meaning waterfall (cognate with 'force/foss'). The 'Hill of-' prefix is a later English/Scots addition, but the core element 'forss' is definitively Norse, common in areas of Viking settlement. This type of hybrid formation is typical of Scottish place names with Norse elements.",High
29890,37554,IPN0039463,Knockytoul,Knockytoul,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Girvan,LD,Strathclyde,DIST,S12000028,South Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2276250580909.0,227625.0,580909.0,NX2780,55.09258,-4.70269,Scottish Gaelic,"Knockytoul contains the Gaelic element 'cnoc' (anglicized as 'knock') meaning hill or knoll, a very common element in Scottish place names. The 'toul' portion likely derives from Gaelic 'tuathail' meaning northern or left-hand side. The '-y-' is a connecting element common in anglicized Gaelic names.",High
14855,18692,IPN0019618,Dalmally,Dalmally,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,South Lorn,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2167770727324.0,216777.0,727324.0,NN1627,56.402508,-4.970716,Scottish Gaelic,Dalmally comes from Gaelic 'dail' (dale/meadow) + 'Màili' (possibly a personal name or 'Mallie'). The 'dal-' prefix is a common Gaelic toponymic element referring to a meadow or valley. The structure and elements are characteristically Gaelic.,High
9216,11687,IPN0012281,Camusinas,Camus Inas,0,LOC,Argyllshire,Argyll,Highland,Inverness,Scotland,,,Ardnamurchan,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1660240761248.0,166024.0,761248.0,NM6661,56.684199,-5.821901,Scottish Gaelic,"Camusinas likely derives from Gaelic 'camas' meaning bay or bend, a common coastal toponymic element. The '-inas' element is less clear but the overall structure suggests Gaelic origin, particularly given the 'camus-' prefix which is found in many Scottish coastal place names.",Medium
51655,64711,IPN0067966,Stromness,Stromness,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3253781009065.0,325378.0,1009065.0,HY2509,58.962232,-3.299189,Norse,"Stromness, located in Orkney, comes from Old Norse 'Straumr-nes' meaning 'headland or point by the stream/current'. The '-ness' element is a classic Norse toponymic suffix meaning 'headland', and the 'strom-' element comes from Norse 'straumr' (stream/current). The Norse origin is consistent with the strong Viking influence in Orkney.",High
