tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
16440,20684,IPN0021742,Dundyvan,Dundyvan,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2728910664279.0,272891.0,664279.0,NS7264,55.854893,-4.032111,Scottish Gaelic,Contains the Scottish Gaelic prefix 'dun-' meaning fort or fortified hill. The second element '-dyvan' is less clear but may derive from a Gaelic personal name or topographical feature. The 'dun-' element is a classic Scottish Gaelic toponymic marker indicating early Celtic settlement patterns.,Medium
45981,57199,IPN0060045,Roseburn,Roseburn,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3227920672874.0,322792.0,672874.0,NT2272,55.942681,-3.237693,Scots,"Compound name from 'rose' + 'burn' (stream). While 'rose' could refer to the flower or be a personal name, 'burn' is distinctively Scots/Germanic for a small stream or brook. This pattern is characteristic of Scots toponymy where natural features are described using Germanic-derived vocabulary.",High
14120,17865,IPN0018750,Crovie,Crovie,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Banff,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3808000865417.0,380800.0,865417.0,NJ8065,57.678183,-2.323598,Scottish Gaelic,"Crovie likely derives from Scottish Gaelic 'cruaidh' meaning 'hard' or 'firm', possibly referring to rocky coastal features. The '-ie' ending is a common diminutive in Scots placenames. Given its location on the Moray Firth coast, this interpretation fits the geographic context of a small fishing village built into clifftops.",Medium
49328,61579,IPN0064646,Southgyle,South Gyle,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3184340671938.0,318434.0,671938.0,NT1871,55.933552,-3.307161,Scots,"Southgyle is clearly a compound Scots name combining 'South' (directional English/Scots element) with 'gyle', a Scots term meaning a ravine or narrow valley. This follows typical Scots toponymic patterns of combining directional indicators with landscape features, suggesting medieval Scots settlement naming conventions.",High
51528,64558,IPN0067808,Strathore,Strathore,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Kirkcaldy,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000036,Glenrothes,S15000001,Scotland,S23000009,Scotland,3262910697162.0,326291.0,697162.0,NT2697,56.161399,-3.18838,Scottish Gaelic,"Strathore contains the distinctive Scottish Gaelic element 'strath-' meaning 'broad valley' combined with what appears to be 'odhar' meaning 'dun-colored' or 'grey-brown'. This follows classic Gaelic toponymic patterns describing landscape features by their physical characteristics, typical of Highland and central Scottish naming conventions.",High
1427,1878,IPN0001998,Arnage,Arnage,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Ellon,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3955930838859.0,395593.0,838859.0,NJ9538,57.44002,-2.075067,Scots,"Likely from Scots/Germanic 'arn' (eagle) + 'age' (suffix indicating place or possession). Could also derive from Old Norse 'ǫrn' (eagle) + 'vágr' (bay/creek), but the phonetic development suggests Scots linguistic processing of an earlier name.",Medium
8113,59896,IPN0062882,Shielfoot,Bun Abhainn Seileach,0,LOC,Argyllshire,Argyll,Highland,Inverness,Scotland,,,Ardnamurchan,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1664530770095.0,166453.0,770095.0,NM6670,56.763714,-5.822965,Scots,"Clear Scots compound: 'shiel' (temporary hut/shelter, from Middle English 'schele') + 'foot' (base/bottom). This follows typical Scots toponymic patterns for settlements at the base of hills near seasonal shelters.",High
38946,48574,IPN0051002,Newtonofbalcormo,Newton of Balcormo,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,St Andrews,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000049,North East Fife,S15000001,Scotland,S23000009,Scotland,3518710704755.0,351871.0,704755.0,NO5104,56.232886,-2.77795,Scots,"Compound name: 'Newton' (English/Scots new settlement) + 'of' + 'Balcormo'. The 'Bal-' element is Scottish Gaelic 'baile' (settlement/township), while the full construction follows Scots naming conventions for dependent settlements or farm subdivisions.",High
29694,37325,IPN0039229,Kirktownoffetteresso,Kirktown of Fetteresso,0,LOC,Kincardineshire,Kincardine,Grampian,Kincardineshire,Scotland,,,Stonehaven,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000058,West Aberdeenshire and Kincardine,S15000001,Scotland,S23000009,Scotland,3853940785770.0,385394.0,785770.0,NO8585,56.962914,-2.241824,Scots,"Composite name containing 'Kirk' (Scots for church, from Old Norse 'kirkja'), 'town' (English/Scots settlement element), and 'Fetteresso' (likely Pictish/Gaelic 'fetter' meaning slope/hillside). The structure reflects typical Scots toponymic formation with Germanic kirk + settlement term + older Celtic substrate.",High
2554,3356,IPN0003534,Banff,Banff,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Banff,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3688720864017.0,368872.0,864017.0,NJ6864,57.664938,-2.523407,Scottish Gaelic,From Scottish Gaelic 'Banbh' meaning 'young pig' or possibly 'Beannach' meaning 'peaked/horned place'. Located in northeast Scotland where Gaelic was historically dominant before Scots expansion. The phonetic development follows typical Gaelic to Scots sound changes.,High
16201,20400,IPN0021433,Drumchork,Drumchork,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1875290888530.0,187529.0,888530.0,NG8788,57.835654,-5.580747,Scottish Gaelic,"Contains 'Drum-' prefix from Scottish Gaelic 'druim' meaning 'ridge' or 'back of hill', a very common Gaelic toponymic element. The second element 'chork' likely derives from Gaelic, possibly related to 'corc' (marsh/bog) or a personal name. Typical Gaelic descriptive place name structure.",High
16559,20854,IPN0021922,Dunsyre,Dunsyre,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Third,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3073100648151.0,307310.0,648151.0,NT0748,55.717885,-3.477031,Scottish Gaelic,"Contains the Gaelic prefix 'dun-' meaning fort or hill fort, combined with what appears to be 'sìth' (fairy mound/peace) or similar Gaelic element. The 'dun-' prefix is a classic Gaelic toponymic marker found throughout Scotland, indicating an ancient fortified site.",High
37121,46355,IPN0048683,Morningside,Morningside,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Seventh,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2830950655327.0,283095.0,655327.0,NS8355,55.777087,-3.865355,English,"Clearly composed of standard English elements 'morning' + 'side', indicating the side of a hill or area that catches the morning sun. This is a descriptive English toponym, likely dating from post-medieval settlement expansion, particularly common in urban areas like Edinburgh where this name is well-known.",High
28995,36310,IPN0038147,Kilbeg,Kilbeg,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1648200805967.0,164820.0,805967.0,NG6405,57.084407,-5.882921,Scottish Gaelic,"Contains the Gaelic prefix 'cill-' (anglicized as 'kil-') meaning church or cell, combined with 'beag' meaning small. This follows the classic Gaelic toponymic pattern found throughout Scotland and Ireland, indicating a small church or religious settlement. The element 'beg' is the anglicized form of Gaelic 'beag'.",High
27440,34312,IPN0036050,Houlland,Houlland,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Dunrossness,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4427901124360.0,442790.0,1124360.0,HU4224,60.001869,-1.234617,Norse,"Houlland contains the Norse element '-land' meaning 'land' or 'territory'. The first element 'Houl-' likely derives from Old Norse 'haugr' (mound, hill) or 'hol' (hollow). This follows typical Norse compound naming patterns found in areas of Viking settlement, particularly in northern Scotland and the islands.",High
4588,5913,IPN0006218,Bishopbriggs,Bishopbriggs,0,LOC,Lanarkshire,Lanark,Strathclyde,Dunbartonshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000045,East Dunbartonshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000018,East Dunbartonshire,S15000001,Scotland,S23000009,Scotland,2610110670161.0,261011.0,670161.0,NS6170,55.904422,-4.224757,English,"Bishopbriggs is a compound of English 'Bishop' + 'briggs' (from Scots 'brig' meaning bridge, itself from Old Norse 'bryggja'). While 'brig' has Norse etymology, the compound formation and use of 'Bishop' indicates later English ecclesiastical influence. The name refers to bridges associated with episcopal authority, typical of medieval English administrative terminology.",High
36467,45562,IPN0047853,Milnafua,Milnafua,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Invergordon,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2673380870084.0,267338.0,870084.0,NH6770,57.700913,-4.227665,Scottish Gaelic,"Milnafua appears to contain the Scottish Gaelic element 'mìl' or 'mùl' (headland, promontory) combined with what may be 'na' (of the) and 'fua' (possibly related to 'fuadach' - driving away, or a personal name). The structure follows Gaelic grammatical patterns with the genitive construction, though the final element is somewhat unclear, reducing confidence.",Medium
56398,70453,IPN0073906,Uppergledfield,Upper Gledfield,0,LOC,Ross-shire,Ross and Cromarty,Highland,Sutherland,Scotland,,,Tain,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2577010890456.0,257701.0,890456.0,NH5790,57.880788,-4.401332,Scots,"Compound name with Scots 'Upper' + 'gled' (Old Scots for kite/hawk) + 'field'. The directional prefix 'Upper-' and Germanic 'field' element are characteristic of Scots toponymy, indicating a field associated with birds of prey in the upper part of a settlement area.",High
28628,35816,IPN0037634,Keith,Keith,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3430650850692.0,343065.0,850692.0,NJ4350,57.542735,-2.95277,Scottish Gaelic,"From Scottish Gaelic 'coille' meaning 'wood' or 'forest'. This is a common Gaelic toponymic element found throughout Scotland, particularly in areas of historical Gaelic settlement. The phonetic evolution from 'coille' to 'Keith' follows typical patterns of Gaelic place name anglicization.",High
49380,61674,IPN0064768,Southlochboisdale,South Lochboisdale,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,South Uist,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,766220817888.0,76622.0,817888.0,NF7617,57.137599,-7.347666,Scottish Gaelic,"Compound name with Scots directional 'South' + Gaelic 'loch' (lake) + 'bois' (possibly from 'bogsa' meaning box/enclosed area) + Norse '-dale' (valley). This represents linguistic layering typical of the Hebrides, where Gaelic names were later modified with Scots directional prefixes and Norse valley terminology.",High
11959,15238,IPN0016015,Coast,Coast,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1820990886588.0,182099.0,886588.0,NG8286,57.815634,-5.670232,English,"Standard English word 'coast' meaning shoreline or seaboard. This is a straightforward English toponymic element with no Celtic or Norse influence, likely a descriptive name for a coastal location.",High
2307,3050,IPN0003219,Baillieston,Baillieston,0,LOC,Lanarkshire,Lanark,Strathclyde,City of Glasgow,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000030,Glasgow East,S15000001,Scotland,S23000009,Scotland,2677930663726.0,267793.0,663726.0,NS6763,55.848557,-4.113219,Scots,"Contains the Scots element 'Baillie' (a civic official or magistrate) + '-ton' (Germanic settlement suffix meaning 'town' or 'enclosure'). This follows typical Scots naming patterns combining local administrative terms with Anglo-Saxon settlement elements, common in the Scottish Lowlands.",High
30765,38576,IPN0040524,Leachcan,Leacainn,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,Harris,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1137700901225.0,113770.0,901225.0,NB1301,57.9082,-6.83407,Scottish Gaelic,"Contains the Scottish Gaelic element 'leac' meaning 'flat stone' or 'flagstone' with the diminutive suffix '-an', making it 'little flat stone' or 'small flagstone place'. This follows standard Gaelic morphological patterns for place names describing topographical features.",High
13002,16494,IPN0017325,Corsehill,Corsehill,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Aberdeen,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3906090814901.0,390609.0,814901.0,NJ9014,57.224735,-2.157169,Scots,"Contains 'Corse-' from Scots 'cors' meaning cross, plus '-hill' indicating a hill with a cross. This follows typical Scots toponymic patterns combining religious markers with topographical features.",High
54795,68647,IPN0072059,Trabboch,Trabboch,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Cumnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2439450621634.0,243945.0,621634.0,NS4321,55.463585,-4.469833,Scottish Gaelic,"Likely derives from Scottish Gaelic 'tràigh' (beach/shore) with the suffix '-ach' indicating 'place of'. The 'Trabb-' element suggests Gaelic origin, though the exact etymology is somewhat uncertain.",Medium
12197,15510,IPN0016296,Colaboll,Colaboll,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,"Golspie, Rogart and Lairg",LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2563480910128.0,256348.0,910128.0,NC5610,58.056885,-4.436081,Scottish Gaelic,"Clear Scottish Gaelic compound: 'col' (hazel) + 'a' (of/the) + 'boll' (bowl/hollow), meaning 'hollow of the hazel'. This follows standard Gaelic toponymic patterns for describing landscape features with vegetation markers.",High
30033,37699,IPN0039617,Lacasaidh,Lacasaidh,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1328950921789.0,132895.0,921789.0,NB3221,58.104185,-6.53566,Scottish Gaelic,"Lacasaidh is clearly Scottish Gaelic, being the Gaelic name for Laxay on the Isle of Lewis. The '-aidh' ending is a characteristic Gaelic suffix, and this represents the Gaelic rendering of what was originally a Norse settlement name, showing the linguistic layering typical of the Hebrides where Norse place names were later Gaelicized.",High
9318,37676,IPN0039594,Kyleoflochalsh,Caol Loch Aillse,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,South West,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1763460827264.0,176346.0,827264.0,NG7627,57.281059,-5.712289,Scottish Gaelic,"Kyle of Lochalsh contains 'Kyle' from Scottish Gaelic 'caol' meaning 'narrow strait', and 'Lochalsh' from 'Loch Aillse' meaning 'Loch of Ailse'. This is a compound name describing the narrow strait at Loch Alsh in the western Highlands, representing pure Gaelic toponymic tradition in describing geographical features.",High
14412,18241,IPN0019149,Cumlewick,Cumlewick,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Dunrossness,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4425081122997.0,442508.0,1122997.0,HU4222,59.989661,-1.239953,Norse,"Cumlewick contains the Norse suffix '-wick' (from Old Norse 'vík' meaning bay or creek), indicating Norse settlement origins. The first element 'Cumle-' likely derives from a Norse personal name or descriptive term. The '-wick' element is diagnostic of Norse influence in Scottish toponymy, particularly in areas of Viking settlement.",High
29487,37028,IPN0038903,Kintessack,Kintessack,0,LOC,Morayshire,Moray,Grampian,Moray,Scotland,,,Forres,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3002530860446.0,300253.0,860446.0,NJ0060,57.622892,-3.671695,Scottish Gaelic,"Contains the Gaelic prefix 'Kin-' (ceann meaning 'head/end of') combined with what appears to be 'tessack', likely from Gaelic 'seasgach' meaning 'barren/sedgy place'. The structure follows typical Gaelic toponymic patterns with ceann + descriptive element.",High
50008,110076,IPN0118202,Stdavids,St David's,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Central,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,2948070720065.0,294807.0,720065.0,NN9420,56.361162,-3.704205,English,"Appears to be 'St. David's' with spacing removed, referring to the Christian saint. This follows English/ecclesiastical naming conventions, though the unusual formatting without spacing or apostrophe suggests possible transcription issues or local dialectal rendering.",Medium
49305,61523,IPN0064585,Southfeorline,South Feorline,0,LOC,Buteshire,Bute,Strathclyde,Ayrshire and Arran,Scotland,,,Arran,LD,Strathclyde,DIST,S12000021,North Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000048,North Ayrshire and Arran,S15000001,Scotland,S23000009,Scotland,1901870628055.0,190187.0,628055.0,NR9028,55.501089,-5.323555,Scots,"Compound name with 'South' (directional English/Scots element) + 'feorline' which appears to be a Scots rendering of an older term, possibly related to 'ferling' (old land measurement term) or a phonetic adaptation of Gaelic elements through Scots linguistic processes.",Medium
46429,57791,IPN0060659,Rumblingbridge,Rumbling Bridge,0,LOC,Perthshire,Kinross,Tayside,Perth and Kinross,Scotland,,,Fossoway,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3018230699236.0,301823.0,699236.0,NT0199,56.175611,-3.582952,English,"Compound name combining 'rumbling' (Middle English, describing sound) + 'bridge' (Old English 'brycg'). This descriptive English formation likely refers to a bridge over water that makes rumbling sounds, typical of post-medieval English naming conventions in Scotland.",High
13270,16833,IPN0017692,Cowbog,Cowbog,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Deer,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3846490855455.0,384649.0,855455.0,NJ8455,57.588851,-2.258426,Scots,Compound of 'cow' (livestock) + 'bog' (wet marshy ground). This represents typical Scots agricultural terminology describing a marshy area where cattle grazed. The combination reflects Germanic substrate with local Scots phonetic development.,High
51519,64541,IPN0067787,Strathcanaird,Strathcanaird,0,LOC,Cromartyshire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Lochbroom,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2150100901896.0,215010.0,901896.0,NC1501,57.967741,-5.129089,Scottish Gaelic,Contains 'Strath-' (Scottish Gaelic 'srath' meaning broad river valley) + 'canaird' (likely from Gaelic 'caonach' meaning moss/bog + 'àird' meaning height/promontory). This follows typical Highland Gaelic topographic naming patterns describing a valley with a mossy height.,High
6127,7855,IPN0008244,Bracobrae,Bracobrae,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3508610853405.0,350861.0,853405.0,NJ5053,57.568018,-2.823103,Scottish Gaelic,"Contains 'braco-' which likely derives from Scottish Gaelic 'breac' meaning speckled or variegated, combined with 'brae' (Scots for hillside). This hybrid formation shows Gaelic substrate with Scots overlay, typical of Scottish toponymy where Gaelic descriptive elements were adapted into Scots linguistic patterns.",Medium
26232,32827,IPN0034522,Hillofforss,Hill of Forss,0,LOC,Caithness,Caithness,Highland,Caithness,Scotland,,,Western,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,3080470967515.0,308047.0,967515.0,ND0867,58.585849,-3.583326,Norse,"Contains '-fors' element which is clearly from Old Norse 'fors' meaning waterfall or rapid, anglicized to '-forss'. The 'Hill of' prefix is later English/Scots translation or addition. This pattern is common in areas of Norse settlement, particularly in northern Scotland and the islands where Norse hydrological terms were preserved.",High
29890,37554,IPN0039463,Knockytoul,Knockytoul,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Girvan,LD,Strathclyde,DIST,S12000028,South Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2276250580909.0,227625.0,580909.0,NX2780,55.09258,-4.70269,Scottish Gaelic,"Begins with 'Knocky-' from Scottish Gaelic 'cnoc' meaning hill or knoll, with the diminutive or descriptive suffix. The '-toul' element likely derives from Gaelic 'toll' meaning hole, hollow, or barn, or possibly 'tulaich' meaning hillock. This represents classic Gaelic topographical naming patterns describing landscape features.",High
14855,18692,IPN0019618,Dalmally,Dalmally,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,South Lorn,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2167770727324.0,216777.0,727324.0,NN1627,56.402508,-4.970716,Scottish Gaelic,"Contains the Gaelic prefix 'Dal-' meaning 'field' or 'meadow', combined with 'mally' likely from Gaelic 'maile' (rent/tribute) or place-specific element. The 'Dal-' prefix is extremely common in Scottish Gaelic toponymy, similar to other 'Dal-' names like Dalkeith and Dalmellington.",High
9216,11687,IPN0012281,Camusinas,Camus Inas,0,LOC,Argyllshire,Argyll,Highland,Inverness,Scotland,,,Ardnamurchan,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1660240761248.0,166024.0,761248.0,NM6661,56.684199,-5.821901,Scottish Gaelic,"Begins with 'Camus-' from Scottish Gaelic 'camas' meaning 'bay' or 'creek', a very common coastal toponymic element. The '-inas' ending is likely a Gaelic locative or descriptive suffix. This pattern is typical of Gaelic coastal settlements throughout the Highlands and Islands.",High
51655,64711,IPN0067966,Stromness,Stromness,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3253781009065.0,325378.0,1009065.0,HY2509,58.962232,-3.299189,Norse,"Classic Norse compound: 'Strom-' from Old Norse 'straumr' (current/stream) and '-ness' from Old Norse 'nes' (headland/promontory). This is the famous Orkney town, and the Norse pattern is unmistakable - describing a headland with strong currents, typical of Norse maritime settlement naming in Scotland's Northern Isles.",High
59279,74184,IPN0077802,Whifflet,Whifflet,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2741730664206.0,274173.0,664206.0,NS7464,55.854574,-4.011612,Scots,"Whifflet appears to be a Scots diminutive form with the suffix '-let' (meaning 'little') attached to 'whiff', possibly referring to a small windy place or gap. The Germanic/Anglo-Saxon influence in Scots often created such descriptive compound names with diminutive endings.",Medium
6467,8341,IPN0008765,Brawlbin,Brawlbin,0,LOC,Caithness,Caithness,Highland,Caithness,Scotland,,,Western,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,3074360957811.0,307436.0,957811.0,ND0757,58.498601,-3.58988,Scottish Gaelic,"Brawlbin likely derives from Scottish Gaelic elements, possibly containing 'braigh' (upper part, hill) and 'beinn' (mountain/peak). The phonetic evolution from Gaelic 'braigh beinn' to Brawlbin follows typical patterns of Gaelic topographic names being anglicized in Lowland Scotland.",Medium
